ConversationId,TurnNo,UtteranceId,Speaker,Utterance,Intent,Slot 
251,4,251_4,Bot,Let me know if I can help you with anything else.,,
251,5,251_5,User,what is the cost of 1AC,train_fare,OOOOOClassCode
251,6,251_6,Bot,What is your source station?,,
251,7,251_7,User,I will travel from Mathura junction,inform,OOOOSourceSource
251,8,251_8,Bot,What Destination would you like to travel to?,,
251,9,251_9,User,"Sure, Borivali",inform,ODestination
251,10,251_10,Bot,Total Fare is Rs.2426,,
251,11,251_11,Bot,Let me know if I can help you with anything else.,,
251,12,251_12,User,Nahi,deny,O
251,13,251_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
252,0,252_0,User,namaskar ji,greet,OO
252,1,252_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
252,2,252_2,User,train coach layout bataye 15668 ka,coach_layout,OOOOTrainNoO
252,3,252_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) General - GN
7) Sleeper - S12
8) Sleeper - S2
9) Sleeper - S3
10) Sleeper - S4
11) Sleeper - S9
12) Sleeper - S10
13) Sleeper - S11
14) Pantry - PC
15) Sleeper - S5
16) Sleeper - S7
17) Sleeper - S1
18) Sleeper - S6
19) AC 2 tier - A1
20) AC 3 tier - B1
21) Sleeper - S8
22) General - GN
23) General - GN
24) General - GN
25) Gen/Disabled - GRD",,
252,4,252_4,Bot,May I help you with anything else ?,,
252,5,252_5,User,check the fare,train_fare,OOO
252,6,252_6,Bot,What is your source station?,,
252,7,252_7,User,"Sure, Faizabad junction",inform,OSourceSource
252,8,252_8,Bot,Where are you planning on going?,,
252,9,252_9,User,"Sure, Samakhiali b g",inform,ODestinationDestinationDestination
252,10,252_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
252,11,252_11,User,3A,inform,ClassCode
252,12,252_12,Bot,Total Fare is Rs.1740,,
252,13,252_13,Bot,Let me know if I can help you with anything else.,,
252,14,252_14,User,No,deny,O
252,15,252_15,Bot,Sevak se sampark karne k liye dhanyawad,,
253,0,253_0,User,Hey,greet,O
253,1,253_1,Bot,Hello. Apni query bataye,,
253,2,253_2,User,layout of coaches,coach_layout,OOO
253,3,253_3,Bot,Can I have your train number,,
253,4,253_4,User,Sorry man! its 15484,inform,OOOTrainNo
253,5,253_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) AC 2 tier - AB
8) AC 3 tier - B1
9) Sleeper - S3
10) Pantry - PC
11) Sleeper - S4
12) Sleeper - S5
13) Sleeper - S6
14) Sleeper - S7
15) Sleeper - S8
16) Sleeper - S9
17) Sleeper - S10
18) Sleeper - S11
19) General - GN
20) General - GN
21) Gen/Disabled - GRD",,
253,6,253_6,Bot,Let me know if I can help you with anything else.,,
253,7,253_7,User,what is the cost of sl,train_fare,OOOOOClassCode
253,8,253_8,Bot,Please enter source station,,
253,9,253_9,User,Yeah its Patna junction,inform,OOSourceSource
253,10,253_10,Bot,What travelling Destination you would like to go?,,
253,11,253_11,User,"Sure, Thana bihpur junction",inform,ODestinationDestinationDestination
253,12,253_12,Bot,Total Fare is Rs.108.0,,
253,13,253_13,Bot,May I help you with anything else ?,,
253,14,253_14,User,Bas aur kuch nahi,deny,OOOO
253,15,253_15,Bot,Sevak se sampark karne k liye dhanyawad,,
254,0,254_0,User,namaste sevak,greet,OO
254,1,254_1,Bot,Hello. Apni query bataye,,
254,2,254_2,User,mujhe train coach layout dikhlaye,coach_layout,OOOOO
254,3,254_3,Bot,Please enter valid train number,,
254,4,254_4,User,"Sure, 19027",inform,OTrainNo
254,5,254_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) Sleeper - S8
7) Sleeper - S7
8) Sleeper - S6
9) Sleeper - S5
10) Sleeper - S4
11) Sleeper - S3
12) Sleeper - S2
13) Sleeper - S1
14) Sleeper - SE1
15) AC 3 tier - BE1
16) AC 3 tier - B4
17) AC 3 tier - B3
18) AC 3 tier - B2
19) AC 3 tier - B1
20) AC 2 tier - A1
21) D
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
254,6,254_6,Bot,Anything else I can assist you with ?,,
254,7,254_7,User,what is the ticket fare of sl from Nadiad junction to Ladnun,train_fare,OOOOOOClassCodeOSourceSourceODestination
254,8,254_8,Bot,Total Fare is Rs.372.5,,
254,9,254_9,Bot,Let me know if I can help you with anything else.,,
254,10,254_10,User,Nahi,deny,O
254,11,254_11,Bot,Sevak se sampark karne k liye dhanyawad,,
255,0,255_0,User,Hi Sevak,greet,OO
255,1,255_1,Bot,Hello. Apni query bataye,,
255,2,255_2,User,19031 ke dibbo ke baare me janna hai,coach_layout,TrainNoOOOOOOO
255,3,255_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S12
6) Sleeper - S11
7) Sleeper - S10
8) Sleeper - S9
9) Sleeper - S8
10) Sleeper - S7
11) Sleeper - S6
12) Sleeper - S5
13) Sleeper - S4
14) Sleeper - S3
15) Sleeper - S2
16) Sleeper - S1
17) AC 3 tier - B4
18) AC 3 tier - B3
19) AC 3 tier - B2
20) AC 3 tier - B1
21) AC 2 tier - A1
22) AC 1 tier - HA1
23) General - GN
24) Gen/Disabled - GRD
25) PP",,
255,4,255_4,Bot,Anything else I can assist you with ?,,
255,5,255_5,User,what is the ticket fare of 3AC from Kalol to Jaipur,train_fare,OOOOOOClassCodeOSourceODestination
255,6,255_6,Bot,Total Fare is Rs.599,,
255,7,255_7,Bot,Let me know if I can help you with anything else.,,
255,8,255_8,User,Nahi,deny,O
255,9,255_9,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
256,0,256_0,User,good evening,greet,OO
256,1,256_1,Bot,Hello. Apni query bataye,,
256,2,256_2,User,12664 ki coach deatils dena ,coach_layout,TrainNoOOOOO
256,3,256_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) AC 1 tier - HE1
5) AC 2 tier - A1
6) AC 3 tier - B1
7) AC 3 tier - B2
8) AC 3 tier - B3
9) Sleeper - S1
10) Sleeper - S2
11) Sleeper - S3
12) Sleeper - S4
13) Sleeper - S5
14) Sleeper - S6
15) Pantry - PC
16) Sleeper - S7
17) Sleeper - S8
18) Sleeper - S9
19) Sleeper - S10
20) Sleeper - S11
21) Sleeper - S12
22) Sleeper - S13
23) General - GN
24) Gen/Disabled - GRD",,
256,4,256_4,Bot,May I help you with anything else ?,,
256,5,256_5,User,find me the fare,train_fare,OOOO
256,6,256_6,Bot,Tell us your source station,,
256,7,256_7,User,"Sure, Nellore",inform,OSource
256,8,256_8,Bot,What travelling Destination you would like to go?,,
256,9,256_9,User,"Sure, Bhubaneswar",inform,ODestination
256,10,256_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
256,11,256_11,User,1a,inform,ClassCode
256,12,256_12,Bot,Total Fare is Rs.2094,,
256,13,256_13,Bot,Let me know if I can help you with anything else.,,
256,14,256_14,User,Nahi,deny,O
256,15,256_15,Bot,Sevak se sampark karne k liye dhanyawad,,
257,0,257_0,User,namaste,greet,O
257,1,257_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
257,2,257_2,User,layout of coaches,coach_layout,OOO
257,3,257_3,Bot,Can I have your train number,,
257,4,257_4,User,"Sure, 12972",inform,OTrainNo
257,5,257_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S
6) Sleeper - SE1
7) Sleeper - S1
8) Sleeper - S2
9) Sleeper - S3
10) Sleeper - S4
11) Sleeper - S5
12) Sleeper - S6
13) Sleeper - S7
14) Sleeper - S8
15) Sleeper - S9
16) Sleeper - S10
17) Sleeper - S11
18) Sleeper - S12
19) AC 3 tier - B1
20) AC 3 tier - B2
21) AC 2 tier - A1
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
257,6,257_6,Bot,Anything else I can assist you with ?,,
257,7,257_7,User,ticket fare of 2AC from Bhavnagar trmus to Surat,train_fare,OOOClassCodeOSourceSourceODestination
257,8,257_8,Bot,Total Fare is Rs.789.0,,
257,9,257_9,Bot,Anything else I can assist you with ?,,
257,10,257_10,User,Nahi,deny,O
257,11,257_11,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
258,0,258_0,User,Hi Sevak,greet,OO
258,1,258_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
258,2,258_2,User,mujhe train 12516 me upalabdh coaches jaanna hai,coach_layout,OOTrainNoOOOOO
258,3,258_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) D
4) Sleeper - S1
5) Pantry - PC
6) AC 2 tier - A1
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) AC 3 tier - B4
11) Sleeper - S2
12) Sleeper - S3
13) Sleeper - S4
14) Sleeper - S5
15) Sleeper - S6
16) Sleeper - S7
17) Sleeper - S8
18) Sleeper - S9
19) Sleeper - S10
20) Sleeper - S11
21) Sleeper - S12
22) Sleeper - S13
23) General - GN
24) D1
25) Gen/Disabled - GRD",,
258,4,258_4,Bot,May I help you with anything else ?,,
258,5,258_5,User,what is the price of 3a,train_fare,OOOOOClassCode
258,6,258_6,Bot,What will be your source station?,,
258,7,258_7,User,I will travel from Bolpur s niktn,inform,OOOOSourceSourceSource
258,8,258_8,Bot,Where would you like to go?,,
258,9,258_9,User,Yeah its Trivandrum cntl,inform,OODestinationDestination
258,10,258_10,Bot,Total Fare is Rs.2729,,
258,11,258_11,Bot,Anything else I can assist you with ?,,
258,12,258_12,User,No,deny,O
258,13,258_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
259,0,259_0,User,Hello,greet,O
259,1,259_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
259,2,259_2,User,mujhe 12509 ka coach layout ke bare me jaanna hai,coach_layout,OTrainNoOOOOOOOO
259,3,259_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) Sleeper - S1
4) Sleeper - S2
5) Pantry - PC
6) Sleeper - S3
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) AC 3 tier - B4
11) AC 3 tier - B5
12) AC 2 tier - A1
13) AC 3 tier - B6
14) AC 3 tier - B7
15) AC 2 tier - A2
16) Sleeper - S4
17) Sleeper - S5
18) Sleeper - S6
19) Sleeper - S7
20) Sleeper - S8
21) Sleeper - S9
22) Sleeper - S10
23) General - GN
24) General - GN
25) Gen/Disabled - GRD",,
259,4,259_4,Bot,Let me know if I can help you with anything else.,,
259,5,259_5,User,what is the train fare,train_fare,OOOOO
259,6,259_6,Bot,Tell us your source station,,
259,7,259_7,User,"Sure, Bangarapet",inform,OSource
259,8,259_8,Bot,What Destination would you like to travel to?,,
259,9,259_9,User,"Sure, Barsoi junction",inform,ODestinationDestination
259,10,259_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
259,11,259_11,User,2A,inform,ClassCode
259,12,259_12,Bot,Total Fare is Rs.3552.0,,
259,13,259_13,Bot,May I help you with anything else ?,,
259,14,259_14,User,Bas aur kuch nahi,deny,OOOO
259,15,259_15,Bot,Sevak se sampark karne k liye dhanyawad,,
260,0,260_0,User,Hello,greet,O
260,1,260_1,Bot,Hello. Apni query bataye,,
260,2,260_2,User,koun koun sa coaches available hai 22691 me,coach_layout,OOOOOOTrainNoO
260,3,260_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) AC 2 tier - A5
5) AC 2 tier - A4
6) AC 2 tier - A3
7) AC 2 tier - A2
8) AC 2 tier - A1
9) Pantry - PC
10) AC 3 tier - B9
11) AC 3 tier - B8
12) AC 3 tier - B7
13) AC 3 tier - B6
14) AC 3 tier - B5
15) AC 3 tier - B4
16) AC 3 tier - B3
17) AC 3 tier - B2
18) AC 3 tier - B1
19) Generator - PWR",,
260,4,260_4,Bot,Let me know if I can help you with anything else.,,
260,5,260_5,User,how much money,train_fare,OOO
260,6,260_6,Bot,What will be your source station?,,
260,7,260_7,User,"Sure, Sai p nilayam",inform,OSourceSourceSource
260,8,260_8,Bot,Where are you looking to go?,,
260,9,260_9,User,I will travel to Kazipet junction,inform,OOOODestinationDestination
260,10,260_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
260,11,260_11,User,sleeper,inform,ClassCode
260,12,260_12,Bot,Total Fare is Rs.339.0,,
260,13,260_13,Bot,May I help you with anything else ?,,
260,14,260_14,User,Nahi,deny,O
260,15,260_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
261,0,261_0,User,Hi Sevak,greet,OO
261,1,261_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
261,2,261_2,User,train of 12010 ka coach layout show krna,coach_layout,OOTrainNoOOOOO
261,3,261_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) E4
4) E3
5) E2
6) E1
7) C14
8) C13
9) C12
10) C11
11) C10
12) C9
13) C8
14) C7
15) C6
16) C5
17) C4
18) C3
19) C2
20) C1
21) Generator - PWR",,
261,4,261_4,Bot,Anything else I can assist you with ?,,
261,5,261_5,User,train fare,train_fare,OO
261,6,261_6,Bot,From which station you would like to start?,,
261,7,261_7,User,"Sure, Vadodara junction",inform,OSourceSource
261,8,261_8,Bot,Where are you planning on going?,,
261,9,261_9,User,Yeah its Surat,inform,OODestination
261,10,261_10,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
261,11,261_11,User,3AC,inform,ClassCode
261,12,261_12,Bot,Total Fare is Rs.129,,
261,13,261_13,Bot,Anything else I can assist you with ?,,
261,14,261_14,User,No,deny,O
261,15,261_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
262,0,262_0,User,namaskar ji,greet,OO
262,1,262_1,Bot,Hello. Apni query bataye,,
262,2,262_2,User,mujhe 12510 ka coach layout dikhana,coach_layout,OTrainNoOOOO
262,3,262_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) Sleeper - S1
5) Sleeper - S2
6) Sleeper - S3
7) Sleeper - S4
8) Sleeper - S5
9) AC 2 tier - A1
10) AC 3 tier - B1
11) AC 3 tier - B2
12) AC 3 tier - B3
13) AC 3 tier - B4
14) AC 2 tier - A2
15) AC 3 tier - B5
16) AC 3 tier - B6
17) AC 3 tier - B7
18) Pantry - PC
19) Sleeper - S6
20) Sleeper - S7
21) Sleeper - S8
22) Sleeper - S9
23) Sleeper - S10
24) General - GN
25) Gen/Disabled - GRD",,
262,4,262_4,Bot,May I help you with anything else ?,,
262,5,262_5,User,train fare,train_fare,OO
262,6,262_6,Bot,From which station you would like to start?,,
262,7,262_7,User,Yeah its Kamakhya,inform,OOSource
262,8,262_8,Bot,Where are you planning on going?,,
262,9,262_9,User,"Sure, Cuttack",inform,ODestination
262,10,262_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
262,11,262_11,User,2a,inform,ClassCode
262,12,262_12,Bot,Total Fare is Rs.2059.5,,
262,13,262_13,Bot,May I help you with anything else ?,,
262,14,262_14,User,Nahi,deny,O
262,15,262_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
263,0,263_0,User,namaste,greet,O
263,1,263_1,Bot,Hello. Apni query bataye,,
263,2,263_2,User,show me the coach layout,coach_layout,OOOOO
263,3,263_3,Bot,Can I have your train number,,
263,4,263_4,User,Oh! 12437,inform,OTrainNo
263,5,263_5,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 3 tier - B10
4) AC 3 tier - B9
5) AC 3 tier - B8
6) AC 3 tier - B7
7) AC 3 tier - B6
8) AC 3 tier - B5
9) AC 3 tier - B4
10) AC 3 tier - B3
11) AC 3 tier - B2
12) AC 3 tier - B1
13) Pantry - PC
14) AC 2 tier - A4
15) AC 2 tier - A3
16) AC 2 tier - A2
17) AC 2 tier - A1
18) AC 1 tier - H1
19) Generator - PWR",,
263,6,263_6,Bot,Let me know if I can help you with anything else.,,
263,7,263_7,User,check the fare,train_fare,OOO
263,8,263_8,Bot,Tell us your source station,,
263,9,263_9,User,I will travel from Kazipet junction,inform,OOOOSourceSource
263,10,263_10,Bot,What travelling Destination you would like to go?,,
263,11,263_11,User,Yeah its Jhansi junction,inform,OODestinationDestination
263,12,263_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
263,13,263_13,User,1AC,inform,ClassCode
263,14,263_14,Bot,Total Fare is Rs.2250,,
263,15,263_15,Bot,Anything else I can assist you with ?,,
263,16,263_16,User,Bas aur kuch nahi,deny,OOOO
263,17,263_17,Bot,Sevak se sampark karne k liye dhanyawad,,
264,0,264_0,User,namaste sevak,greet,OO
264,1,264_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
264,2,264_2,User,mujhe 12306 ka coach layout ka jaankari chahiye,coach_layout,OTrainNoOOOOOO
264,3,264_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H2
4) AC 1 tier - H1
5) Pantry - PC
6) AC 2 tier - AE1
7) AC 2 tier - A5
8) AC 2 tier - A4
9) AC 2 tier - A3
10) AC 2 tier - A2
11) AC 2 tier - A1
12) AC 3 tier - B9
13) AC 3 tier - B8
14) AC 3 tier - B7
15) AC 3 tier - B6
16) AC 3 tier - B5
17) AC 3 tier - B4
18) AC 3 tier - B3
19) AC 3 tier - B2
20) AC 3 tier - B1
21) Pantry - PC
22) Generator - PWR",,
264,4,264_4,Bot,May I help you with anything else ?,,
264,5,264_5,User,what is the cost of 2A,train_fare,OOOOOClassCode
264,6,264_6,Bot,From which station you would like to start?,,
264,7,264_7,User,I will travel from Allahabad junction,inform,OOOOSourceSource
264,8,264_8,Bot,Where are you planning on going?,,
264,9,264_9,User,Yeah its Howrah junction,inform,OODestinationDestination
264,10,264_10,Bot,Total Fare is Rs.1342.5,,
264,11,264_11,Bot,Let me know if I can help you with anything else.,,
264,12,264_12,User,Nahi,deny,O
264,13,264_13,Bot,Sevak se sampark karne k liye dhanyawad,,
265,0,265_0,User,Hi Sevak,greet,OO
265,1,265_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
265,2,265_2,User,mujhe 12909 ka coach layout ke bare me jaanna hai,coach_layout,OTrainNoOOOOOOOO
265,3,265_3,Bot,"1) Engine - ENG
2) GD2
3) J4
4) J3
5) J2
6) J1
7) G15
8) G14
9) G13
10) G12
11) G11
12) G10
13) G9
14) G8
15) G7
16) G6
17) G5
18) G4
19) G3
20) G2
21) G1
22) GD1",,
265,4,265_4,Bot,May I help you with anything else ?,,
265,5,265_5,User,what is the price of SLEEPER,train_fare,OOOOOClassCode
265,6,265_6,Bot,Tell us your source station,,
265,7,265_7,User,I will travel from Surat,inform,OOOOSource
265,8,265_8,Bot,Where would you like to go?,,
265,9,265_9,User,Yeah its Mathura junction,inform,OODestinationDestination
265,10,265_10,Bot,Total Fare is Rs.490.5,,
265,11,265_11,Bot,Let me know if I can help you with anything else.,,
265,12,265_12,User,Bas aur kuch nahi,deny,OOOO
265,13,265_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
266,0,266_0,User,namaste sevak,greet,OO
266,1,266_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
266,2,266_2,User,12501 mei kaunse coaches uplabdh kraye gae hain,coach_layout,TrainNoOOOOOOO
266,3,266_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S3
8) Sleeper - S4
9) Sleeper - S5
10) Sleeper - S6
11) Pantry - PC
12) AC 3 tier - B1
13) AC 1 tier - HA1
14) AC 2 tier - A1
15) AC 3 tier - B2
16) AC 3 tier - B3
17) Sleeper - S7
18) Sleeper - S8
19) General - GN
20) General - GN
21) Gen/Disabled - GRD",,
266,4,266_4,Bot,Anything else I can assist you with ?,,
266,5,266_5,User,what is the cost ,train_fare,OOOOO
266,6,266_6,Bot,Tell us your source station,,
266,7,266_7,User,I will travel from New jalpaiguri,inform,OOOOSourceSource
266,8,266_8,Bot,What is your Destination?,,
266,9,266_9,User,Yeah its Kanpur central,inform,OODestinationDestination
266,10,266_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
266,11,266_11,User,1a,inform,ClassCode
266,12,266_12,Bot,Total Fare is Rs.2098,,
266,13,266_13,Bot,Anything else I can assist you with ?,,
266,14,266_14,User,Nahi,deny,O
266,15,266_15,Bot,Sevak se sampark karne k liye dhanyawad,,
267,0,267_0,User,Hi Sevak,greet,OO
267,1,267_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
267,2,267_2,User,mujhe train ke saare dibbo ke baare me information chahiye,coach_layout,OOOOOOOOOO
267,3,267_3,Bot,"Sir, what’s your train number",,
267,4,267_4,User,Oh! 12947,inform,OTrainNo
267,5,267_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) AC 2 tier - A1
6) AC 3 tier - B1
7) AC 3 tier - B2
8) AC 3 tier - B3
9) AC 3 tier - B4
10) Sleeper - S1
11) Sleeper - S2
12) Sleeper - S3
13) Sleeper - S4
14) Sleeper - S5
15) Sleeper - S6
16) Sleeper - S7
17) Sleeper - S8
18) Sleeper - S9
19) Sleeper - S10
20) Sleeper - S11
21) Sleeper - S12
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
